market,product,x,z_cost,omega,xi,mc,price,share,outside_share,z_invalid
32,0,0.3888143418298644,0.008871145205123998,0.09254597417289592,0.010757642626173621,1.7326230091556545,2.3760431488973883,0.028628478662678262,0.8268452864104181,-0.005632735448413643
32,1,0.3659430126585317,0.0989288731555259,0.020799160849713255,0.28689127819393134,1.693397208200186,2.343596488433524,0.03875624135464275,0.8268452864104181,0.27222787302989065
32,2,-0.1441584500330778,-0.6801491365476032,-0.09850303497180707,0.05785686003883274,1.0449743960701943,1.7022286513513716,0.04907424337234426,0.8268452864104181,0.06381373659035344
32,3,0.7944413256460598,-0.19717082969420885,-0.022621565971365443,-0.16314733771172285,1.6667060246423615,2.3185683420236023,0.04120857528497119,0.8268452864104181,-0.14063782328075136
32,4,-0.7647453958310131,0.3765644047990795,-0.06368877236077866,0.02031230715860152,1.3381043212579526,1.9729360716173292,0.015487174914945471,0.8268452864104181,0.013540618084898474
33,0,0.6950922420218395,-0.28720776643630513,-0.07181460769872919,-0.19010335680298626,1.5422241821125775,2.1955325659187532,0.04333081360635703,0.8182909914396022,-0.20525214410258924
33,1,-0.48008228555865085,-0.02029905859574832,-0.01472095289916174,0.2994217917230854,1.308115670787224,1.9515669407288612,0.028675473658340663,0.8182909914396022,0.32611037440624846
33,2,0.5822326119014425,-0.6145975337307914,0.0574264609785789,-0.017591012749823994,1.4846389849652275,2.1422074522068746,0.04952863293196622,0.8182909914396022,-0.0123366984606408
33,3,0.030705102196020406,0.0431588361159968,-0.0525124167305433,0.1809115484463056,1.4776558452902624,2.124568221271943,0.0338722473015437,0.8182909914396022,0.20054551996020692
33,4,-0.09113828291708526,-0.44294178061188605,0.013305445746266992,-0.2589814509038401,1.2820832454499385,1.9239659421182793,0.026301841062190325,0.8182909914396022,-0.24116305640481558
34,0,-0.6048861733542227,-0.4669132472111567,-0.017492429495825454,0.19155776042815653,1.0606864485851761,1.7086496048893478,0.0354389845792282,0.8760900404737406,0.2011559517517621
34,1,0.011253642774376571,0.12635223336894974,0.10593063302485062,-0.09722594377597399,1.6667279130119097,2.304581784077906,0.020151748933520952,0.8760900404737406,-0.12517157679294416
34,2,-0.6047359239605993,0.11002473707600602,0.023280206413683974,0.11369347353709178,1.3611337647116768,1.9992771302611458,0.020596258237601642,0.8760900404737406,0.08590794529089553
34,3,-0.6500656048625504,-0.44207957948316434,-0.021022634050742492,0.06150436772895877,1.052518593479941,1.696959777642337,0.03016750735393244,0.8760900404737406,0.06113546001088213
34,4,0.15381614768358687,0.5185450386877015,0.10781435342861406,-0.02943999953226054,1.894995272527335,2.5311634986426204,0.017555460421976036,0.8760900404737406,-0.018583314035809772
35,0,-0.31964463611726174,-0.3174314631514291,-0.028730264825904475,-0.05520939817928538,1.216549954114911,1.8595646026894481,0.02801592252131886,0.824597074293717,-0.061650500121947824
35,1,0.4799019767687014,-0.43592496111310186,-0.0004844623023240735,0.007520874473797648,1.4713149970658255,2.127038571214489,0.04685446026330857,0.824597074293717,-0.013216529094572656
35,2,0.08217014815487522,0.25337729773128226,0.015891704511008603,0.2997809127911812,1.658671040344292,2.3033726239650374,0.030559229450156253,0.824597074293717,0.2880442185919293
35,3,-0.2706303168550983,-0.552879078808162,-0.04484550687886858,-0.02070160936550974,1.111638296758174,1.759909078981469,0.035896700671108825,0.824597074293717,0.006110020441461698
35,4,0.6710436236628381,0.6018645202486643,-0.003053687841392927,0.31508822700589245,2.0026506145524996,2.6496998611930542,0.0340766128003904,0.824597074293717,0.304223142156146
36,0,-0.19995834690483838,-0.371777751976206,0.044510897065100724,0.0087633426962635,1.3072254872591145,1.9522748839678452,0.031081955600656293,0.8725832790430835,0.01296763474772668
36,1,-0.44803274270239374,0.24327418950082358,-0.06276723993884706,-0.09185561409288638,1.3898946853906857,2.0269891332102903,0.0189837595681407,0.8725832790430835,-0.10993747586519659
36,2,-0.23874798542209885,-0.1300759277000305,-0.05262598853414335,0.013910286361542887,1.3052780491031084,1.9496500049311587,0.030063313048992672,0.8725832790430835,0.006384589200298163
36,3,-0.34132549647232296,0.5712405289931037,0.055059484722556284,0.32806594136380457,1.69265379900414,2.330404815080033,0.019993721302633858,0.8725832790430835,0.3339671393525267
36,4,0.4747060443347173,0.4848719701492077,-0.058261294101773796,-0.037183927181570695,1.8260782079825206,2.4686156053532353,0.02729397143649294,0.8725832790430835,-0.021439898005092495
37,0,0.6836072247799199,0.37031001607277303,0.1164479957351246,0.17645632740035191,2.0223500316408445,2.666515028795604,0.029751689768010157,0.8378890563423634,0.17232431616753982
37,1,-0.0553071029061496,0.1575880680038002,-0.047589834813392295,0.17009493730919092,1.5039673097711654,2.1483294828599875,0.030048587420964237,0.8378890563423634,0.1730677500137342
37,2,0.09317812776920287,-0.6596302863264266,0.043674818451080066,-0.13982898700301505,1.279453534323409,1.9283972946534638,0.03689651059727715,0.8378890563423634,-0.16809017365645318
37,3,0.507579642175473,0.3755937268129177,-0.025221905787273027,-0.18158586903015378,1.8214481460399552,2.4616744545192875,0.02378269727074775,0.8378890563423634,-0.2076555496042708
37,4,0.6067868749830623,-0.26889725923210556,0.09356850741732628,0.06984899593792701,1.6849401470069505,2.3370901008101144,0.04163145860063729,0.8378890563423634,0.05028451901753975
38,0,-0.27506422281308207,0.42156888541715354,0.06486271408571476,0.0073141580553641615,1.6582962345388552,2.293706947928634,0.016384227036777704,0.8639429268288336,0.0008898074535752141
38,1,0.35580509446574005,-0.35615009083839566,0.08795980448396892,-0.1926942601318741,1.5522240466697,2.1974329688514262,0.03132151693344729,0.8639429268288336,-0.1919039274252564
38,2,-0.04832204766059378,-0.4695874522570185,0.03113487691344391,0.05028345488419462,1.3029078067165778,1.952519562811153,0.037886869909097044,0.8639429268288336,0.05699193649404874
38,3,-0.7893362527818728,-0.17556431451693022,-0.048906958832892075,0.2701665802692501,1.0958214111608338,1.7397303901461634,0.029365919101060418,0.8639429268288336,0.26582298775463076
38,4,-0.07800813545000074,0.27108501001431085,-0.038427209676807086,-0.11492750902464322,1.5562581974221326,2.1947289992961125,0.021098540190783915,0.8639429268288336,-0.1314157234111697
39,0,0.020585746983142306,0.6991971084372042,-0.07482276755362322,0.2715844746062117,1.7470209426872183,2.3884430319970527,0.02560262514112115,0.8712900641641008,0.2899099892481011
39,1,0.40556815106737587,0.17904803903280797,0.06526144576205598,0.21660439084077357,1.787781916200401,2.435016111785275,0.034352628054180614,0.8712900641641008,0.21911897841174285
39,2,0.6804867052658772,0.5337673185298961,0.03128994207100719,-0.25905710673584065,2.0096555822525173,2.6477709350133476,0.020553263142919952,0.8712900641641008,-0.2437026952427896
39,3,0.0020652097791890034,0.20610367833599552,0.09182466364627542,0.23293159854992196,1.6852941423201895,2.327381467361504,0.026612151299225745,0.8712900641641008,0.2544711746459161
39,4,-0.6601018492732504,-0.32292122978653487,0.05444428635872314,-0.0646503763952121,1.1780940857091449,1.8168851165977646,0.021589268198451673,0.8712900641641008,-0.07917375203021217
