market,product,x,z_cost,omega,xi,mc,price,share,outside_share
36,0,-0.19995834690483838,-0.371777751976206,0.044510897065100724,0.0087633426962635,1.3072254872591145,1.8358935809077461,0.03648721723848503,0.8502943255972694
36,1,-0.44803274270239374,0.24327418950082358,-0.06276723993884706,-0.09185561409288638,1.3898946853906857,1.909173810991499,0.022336292597374137,0.8502943255972694
36,2,-0.23874798542209885,-0.1300759277000305,-0.05262598853414335,0.013910286361542887,1.3052780491031084,1.833146723266923,0.035298317507526294,0.8502943255972694
36,3,-0.34132549647232296,0.5712405289931037,0.055059484722556284,0.32806594136380457,1.69265379900414,2.212707972088212,0.023520154569939312,0.8502943255972694
36,4,0.4747060443347173,0.4848719701492077,-0.058261294101773796,-0.037183927181570695,1.8260782079825206,2.3517818510325665,0.0320636924894059,0.8502943255972694
37,0,0.6836072247799199,0.37031001607277303,0.1164479957351246,0.17645632740035191,2.0223500316408445,2.5498230259629264,0.034708774758415495,0.8110138216944771
37,1,-0.0553071029061496,0.1575880680038002,-0.047589834813392295,0.17009493730919092,1.5039673097711654,2.0316714351127447,0.03505323565695379,0.8110138216944771
37,2,0.09317812776920287,-0.6596302863264266,0.043674818451080066,-0.13982898700301505,1.279453534323409,1.8125275141844341,0.04298744204599766,0.8110138216944771
37,3,0.507579642175473,0.3755937268129177,-0.025221905787273027,-0.18158586903015378,1.8214481460399552,2.3443037193429825,0.027775404063597298,0.8110138216944771
37,4,0.6067868749830623,-0.26889725923210556,0.09356850741732628,0.06984899593792701,1.6849401470069505,2.221771040281332,0.04846132178055863,0.8110138216944771
38,0,-0.27506422281308207,0.42156888541715354,0.06486271408571476,0.0073141580553641615,1.6582962345388552,2.1755674258153457,0.019255838714301053,0.840484652671809
38,1,0.35580509446574005,-0.35615009083839566,0.08795980448396892,-0.1926942601318741,1.5522240466697,2.0810410508631327,0.036708353880214116,0.840484652671809
38,2,-0.04832204766059378,-0.4695874522570185,0.03113487691344391,0.05028345488419462,1.3029078067165778,1.8369110380143903,0.04434722935582184,0.840484652671809
38,3,-0.7893362527818728,-0.17556431451693022,-0.048906958832892075,0.2701665802692501,1.0958214111608338,1.6231069173950694,0.03442917540960866,0.840484652671809
38,4,-0.07800813545000074,0.27108501001431085,-0.038427209676807086,-0.11492750902464322,1.5562581974221326,2.0771357792727345,0.024774749968245274,0.840484652671809
39,0,0.020585746983142306,0.6991971084372042,-0.07482276755362322,0.2715844746062117,1.7470209426872183,2.2714033278171026,0.030079011433525534,0.8488174641416802
39,1,0.40556815106737587,0.17904803903280797,0.06526144576205598,0.21660439084077357,1.787781916200401,2.319021299249019,0.04029145615516232,0.8488174641416802
39,2,0.6804867052658772,0.5337673185298961,0.03128994207100719,-0.25905710673584065,2.0096555822525173,2.530135880032097,0.024169826664843356,0.8488174641416802
39,3,0.0020652097791890034,0.20610367833599552,0.09182466364627542,0.23293159854992196,1.6852941423201895,2.2104614642193687,0.03125905670456538,0.8488174641416802
39,4,-0.6601018492732504,-0.32292122978653487,0.05444428635872314,-0.0646503763952121,1.1780940857091449,1.6993717553705443,0.02538318490022315,0.8488174641416802
